system:index,admin_leve,alt_name,boundary,fid,layer,mean,name,old_ref,path,populati_1,population,ref,short_name,source_pop,type,wikidata,.geo,mean_norm
0,10,,administrative,1,Bagong Lipunan,0.3713485896587372,Bagong Lipunan,83715046,MultiPolygon?crs=EPSG:4326&uid={266889ba-dc1d-4344-9ee0-178011e21e5c},1588316400000,605,803715046,,Philippine Statistics Authority,boundary,Q119238325,"{""type"":""Polygon"",""coordinates"":[[[124.69619696940198,11.28970809888863],[124.69624159836816,11.289632277144598],[124.69645116016183,11.289587708804678],[124.69669640755714,11.289650146421701],[124.69678558058597,11.289850772792612],[124.6968747535227,11.289948894362219],[124.69700855493718,11.29004700025248],[124.69719137154091,11.29001582156212],[124.69735191575188,11.28999795731549],[124.69769966209438,11.289939973934201],[124.69772648962886,11.289908748059139],[124.69800294772953,11.289453924810859],[124.69800294772953,11.289436101397326],[124.69802074832761,11.28928892949507],[124.698034162046,11.289097227990014],[124.69794490594356,11.28886089638849],[124.69782451973106,11.288481901110647],[124.6979315765744,11.288325826129286],[124.69817234853299,11.288062716523017],[124.69832394847218,11.287862044840047],[124.69852911836105,11.287688125392423],[124.69881004509075,11.287532092877274],[124.69908202853712,11.287331398477194],[124.69903740103908,11.28723335114689],[124.69876988865326,11.287095113281763],[124.69868957572224,11.28679185487958],[124.69858707539186,11.286724941607797],[124.69847554814517,11.28676956609808],[124.69820803401842,11.286863244549588],[124.69791816284007,11.287005893582867],[124.69784240472909,11.28702372654424],[124.69737865903075,11.287175357664907],[124.69693718296004,11.286961281554955],[124.69682573794637,11.286979123455968],[124.69679452319305,11.286970255503425],[124.69671420842454,11.286934558745429],[124.69665177882601,11.286867642871352],[124.69658487786826,11.286782980364219],[124.69653139081056,11.28672500785862],[124.69651358990542,11.28659566014686],[124.69651358990542,11.286497596466258],[124.6965760196039,11.286185422586957],[124.6965760196039,11.286172036888615],[124.69659829180972,11.286131952444864],[124.69670973711695,11.286082903134236],[124.69676330842844,11.286122967301688],[124.69692824036774,11.286238975334467],[124.69697734024994,11.28631476164149],[124.69695945507272,11.28655556625961],[124.69701741315717,11.286631358821035],[124.69707984249136,11.28664029419315],[124.69720917230629,11.286564462496228],[124.69722705743179,11.28653324375695],[124.69728054405857,11.286408401558216],[124.69733403065223,11.28623445442515],[124.69740540230134,11.286078394483834],[124.69742320302258,11.285931228386872],[124.69745888881766,11.285748407155435],[124.6975257890982,11.28563250756982],[124.69759716058877,11.28559684462078],[124.69777103344124,11.28571277219335],[124.69785573411201,11.285779685398987],[124.69796726215937,11.285601282139085],[124.69799400524762,11.285529914037799],[124.69784687597803,11.285253506181405],[124.69777550469387,11.28504837980419],[124.69767291891495,11.284812051936342],[124.69751237530083,11.284700564902806],[124.6974098735729,11.284526641280554],[124.69738751721277,11.284459726950823],[124.69732955937675,11.284308134814829],[124.69729387352824,11.284147593639082],[124.69730281608267,11.284076299273531],[124.69739198848526,11.283639305018957],[124.69744555937346,11.283336087745472],[124.69745441754863,11.283246909346515],[124.69744994627939,11.283193371331338],[124.69742767429322,11.283148779766478],[124.69736524521053,11.2831398428271],[124.69730728735955,11.283166621745684],[124.69726274330792,11.283224600815668],[124.69699066976641,11.283465368530475],[124.69689702565148,11.283514415116947],[124.69658049091841,11.28359469966078],[124.69640653130394,11.283402979911845],[124.69636645811325,11.283345000783433],[124.69633524319387,11.28326025758491],[124.69636198678764,11.283193402258739],[124.6963887303731,11.283113087843377],[124.69646896107982,11.283019456273651],[124.69651358990542,11.282974851137592],[124.69666966406696,11.282965950062552],[124.69670973711695,11.282961514058334],[124.69674989451264,11.282916911402038],[124.69658487786826,11.28261366978891],[124.69659382049613,11.282430858640847],[124.69659829180969,11.282355056821203],[124.69665625013657,11.282181191005554],[124.6966785223217,11.282083058322916],[124.69668746493988,11.28201620255395],[124.69669193624861,11.281909120259671],[124.69669640755714,11.281811060027284],[124.69674989451264,11.281815491560186],[124.69692376907125,11.28180215708395],[124.69701741315717,11.281793193870605],[124.69702188444883,11.281766495644673],[124.69723152871258,11.281610419659652],[124.69757927553995,11.281356209070253],[124.69764170446788,11.281307170768523],[124.6978780903509,11.28139638232445],[124.69814560549995,11.281494473207502],[124.69815454796617,11.281494468527535],[124.69841311982013,11.281458790278652],[124.69862714755196,11.281427549873463],[124.69889921593666,11.281387416257118],[124.69888133115755,11.281284859589332],[124.69882337432429,11.280932579510825],[124.69869404692729,11.28015674443185],[124.6986851888793,11.280076431178665],[124.6986807176738,11.279924841960296],[124.69867624646804,11.279742047433714],[124.6986807176738,11.279639480948681],[124.6986807176738,11.279572559165704],[124.6986851888793,11.279514582713581],[124.69873420340006,11.279403142731246],[124.6987297321971,11.278908148591825],[124.6987386746028,11.278743170634522],[124.6987386746028,11.278649555175907],[124.69894375914403,11.278667351792748],[124.6991711991021,11.278640621735153],[124.69924256923248,11.278480072874771],[124.69949227986264,11.278346344553464],[124.6995279648025,11.278328517144676],[124.6997018337665,11.278163526391756],[124.69971963401427,11.277962843038443],[124.69980888828194,11.277726494886005],[124.69991138716168,11.277427754903963],[124.69992927172738,11.277387594575824],[124.70025026530762,11.277414400565474],[124.70044201727632,11.277343017230153],[124.70055801309111,11.277267201424943],[124.70075415111421,11.277200337940785],[124.70078983553245,11.277186947758224],[124.70087453324145,11.277516947569],[124.70119113659112,11.277396522015003],[124.70161479105529,11.277231563553219],[124.70201608827863,11.27707992665222],[124.70256011847012,11.276874803969635],[124.70258686013554,11.276861418350379],[124.70263595679944,11.276839148588037],[124.70276519393238,11.276781169754706],[124.70290792819112,11.276714300180998],[124.70292572777774,11.276705355566895],[124.70287671563696,11.276192577515511],[124.70282761911004,11.275719889011786],[124.70280981950316,11.275554925926812],[124.7032379369919,11.275438997805926],[124.70350096457511,11.27536761773139],[124.7036213428713,11.275336400940573],[124.70334490276387,11.274930656418057],[124.70349210702042,11.274841459099553],[124.70309073230183,11.273949668285171],[124.70332263229864,11.273789116275122],[124.7033493737278,11.273775731949303],[124.7035990724774,11.273673224740484],[124.70361248532895,11.273650889140681],[124.70368823837606,11.273481421403158],[124.70375513382898,11.273325403869354],[124.7037640757141,11.27330750678709],[124.70375513382898,11.273169322011407],[124.704263470091,11.273240684148053],[124.70445968405032,11.273267423340036],[124.70443741387275,11.273343208140634],[124.70458453190913,11.273419053315445],[124.70477180335867,11.27324069551835],[124.70481642789187,11.27320053786274],[124.70483422708485,11.273173775516367],[124.70491453429862,11.273062263465572],[124.70499028620281,11.272964221426983],[124.70526680539541,11.272981998076625],[124.70556998008736,11.273004293975845],[124.70561460420777,11.273008793932835],[124.70565475746085,11.272678810902448],[124.70569043985289,11.272415742961586],[124.70569929718194,11.272362220815356],[124.7058732380694,11.272429105833336],[124.7058910370444,11.272313178329748],[124.7058999787082,11.272277463490083],[124.70590892037106,11.272232876475117],[124.70592224850833,11.272170480272878],[124.7059267193387,11.272139277647023],[124.70602929530821,11.272139262847094],[124.70627451549113,11.27213480043104],[124.70635929217242,11.2721347827179],[124.7064305720042,11.272125910371246],[124.70661792380189,11.272103549357226],[124.70679177848304,11.272081279756016],[124.70681851883715,11.272081278241203],[124.70683640197157,11.272076833712424],[124.70685867153,11.272223963417197],[124.70691662296761,11.2722908686895],[124.7070191977603,11.272326563510275],[124.7070638211312,11.272330989419556],[124.70718866522212,11.272353302516104],[124.7072778274116,11.27239343955523],[124.70736698950898,11.272455830681697],[124.70739820043896,11.272509355170921],[124.70741608345321,11.272558438863925],[124.70744282361386,11.272611891578318],[124.70749191751497,11.272709989799985],[124.70750524540769,11.27279028717816],[124.70746509301576,11.272888406421416],[124.70746509301576,11.272901788560041],[124.70748297601615,11.273155966958765],[124.70749191751497,11.273334293252482],[124.70750524540769,11.273543903419847],[124.70747850526641,11.27358397819739],[124.70743835286203,11.273606315173952],[124.7073893432843,11.27361075304726],[124.70730009685612,11.273588446121646],[124.70725555796139,11.273561681099192],[124.70717078216072,11.273503735085807],[124.70708609063094,11.273441341670999],[124.70698351591778,11.27337444683324],[124.70682298962112,11.273352140703402],[124.70678730769747,11.273374401435186],[124.70672935617301,11.273418990356483],[124.70669367421063,11.2734903443234],[124.7066536057956,11.273570635586255],[124.70661792380189,11.273637479695871],[124.70657330020036,11.273731166976612],[124.70658671258963,11.273762361353368],[124.70660898221252,11.273811455044115],[124.7066401934167,11.273878288981022],[124.70667140460962,11.273940760705662],[124.70672488538422,11.274070070803928],[124.70680072005348,11.27411020301032],[124.70684087275458,11.27417259636946],[124.70683193118832,11.274292968793914],[124.70682298962112,11.274631897383598],[124.70680966162298,11.274645275373238],[124.70680519083837,11.274654223920427],[124.70681851883715,11.274716630875089],[124.70689882420416,11.274738941919988],[124.70696571716812,11.274761185681148],[124.70700586979247,11.27481027058273],[124.70705935035973,11.274886051033024],[124.70707276267345,11.274952956897561],[124.7070816198606,11.275001983583055],[124.7070816198606,11.275028748651094],[124.70705487958803,11.275059952237221],[124.70704155162575,11.275086712885775],[124.70705487958803,11.275140247544902],[124.7070504088161,11.275162504775631],[124.70702813930716,11.275193706195626],[124.7069567756148,11.275251686435368],[124.70693003530353,11.275247252558378],[124.70690776576352,11.275251688857916],[124.70687208387491,11.275278460908078],[124.70684534353741,11.27533642991814],[124.70684534353741,11.275358758927965],[124.70686314231187,11.275372069772677],[124.70686314231187,11.275385452393971],[124.70683640197157,11.27543454904598],[124.70680966162298,11.275492518221606],[124.70672041459515,11.275545997806129],[124.7066401934167,11.275568334067048],[124.70655988780901,11.27559060760369],[124.70654208897197,11.275586169202077],[124.70651087773226,11.275595046348291],[124.70648413728279,11.27567534499086],[124.70647072487756,11.275760084411655],[124.7066536057956,11.27609003160362],[124.70663572262328,11.276134625339132],[124.70657777099701,11.27620598289422],[124.70623444688141,11.276312950629594],[124.70620762199128,11.27634867662919],[124.70620762199125,11.276384314980493],[124.70622550525229,11.276558209335352],[124.70623444688141,11.276660757699934],[124.70621656362225,11.276687532740889],[124.70613634197532,11.276754455242822],[124.70604270778206,11.276861459744756],[124.70598914222941,11.276964029801558],[124.70597134327464,11.27702643254224],[124.70596687244657,11.277066583879549],[124.7059802849301,11.277097779318131],[124.70599808388305,11.277111164271282],[124.70618088144782,11.27724496644678],[124.70620762199125,11.27727165577538],[124.7062567165952,11.277365322473209],[124.70625224578194,11.277414346615481],[124.70618088144782,11.27745451069047],[124.70606050672212,11.27753031699313],[124.70604709425103,11.277543707079284],[124.70604270778206,11.277686401892316],[124.70604270778206,11.27770422138501],[124.70597581410247,11.277837991427097],[124.7059267193387,11.277940560903373],[124.70592224850833,11.277949436067896],[124.70590892037106,11.277949431915875],[124.7058999787082,11.277949436617478],[124.70564581577167,11.277851362079062],[124.70552991115048,11.277806792106626],[124.70550308604129,11.277802295768979],[124.7054451336543,11.277815686920425],[124.70537376865265,11.277833521501186],[124.70531581617878,11.27784247622936],[124.70531134531676,11.277855861786245],[124.70532922876355,11.277873672098728],[124.70536044043064,11.277904869826711],[124.70537376865265,11.277922693672593],[124.70538271037003,11.277940582592075],[124.7054273345873,11.278043125878321],[124.70546301707334,11.2781233438324],[124.70545407536427,11.278145678596049],[124.7054139220178,11.278163508234472],[124.70523112282821,11.278248199520732],[124.70503491062301,11.278337408487562],[124.70504385237552,11.27836417046718],[124.70509733415888,11.278457774118339],[124.70516422851948,11.278578211343383],[124.70519544024629,11.278600462315103],[124.70534255699035,11.27868074037733],[124.70548975783929,11.278756570516519],[124.70565475746085,11.278850221892819],[124.70568596901025,11.278934952949779],[124.70573497955553,11.27905976182315],[124.70577960359061,11.27917125251445],[124.70583308491797,11.279313952917244],[124.70584202658776,11.27933176798268],[124.70592224850833,11.279398675196626],[124.70601588283229,11.279478958477595],[124.70609171812474,11.279536909825353],[124.70613187115578,11.279545846136063],[124.70617202416818,11.279559218916898],[124.70622997606696,11.279559209795938],[124.70631019762683,11.279563636205081],[124.70633693813022,11.279577016214121],[124.70635035055624,11.279590392299317],[124.7063726202401,11.279639488379301],[124.7063726202401,11.27969294797486],[124.70638156185399,11.279715273400548],[124.70638156185399,11.279733093276814],[124.70631913924719,11.279755435290886],[124.7062567165952,11.279773266886105],[124.7062477749684,11.279777708250133],[124.70622997606696,11.279782143279714],[124.70622550525229,11.27979109264449],[124.70621656362225,11.279840120793537],[124.70619876471439,11.279924856488474],[124.70618982308154,11.279938244821764],[124.70618535226481,11.279942683767121],[124.70613187115578,11.279969457572081],[124.70606497754535,11.280005111748931],[124.7059802849301,11.280005124507223],[124.70583308491797,11.28000959667528],[124.7055789217844,11.280009571849325],[124.70556550923848,11.280009579144732],[124.70551202774527,11.27999620235495],[124.7054139220178,11.279956071499232],[124.70530695881037,11.279884730525028],[124.70522665196178,11.279733096043259],[124.70519544024629,11.279728665189499],[124.70518202764073,11.279728672424879],[124.70516869938915,11.279742052002092],[124.70511960416614,11.279822294757992],[124.70507506414586,11.279947111359201],[124.70506612239659,11.279982830443636],[124.70507953502015,11.280094254677504],[124.7050928632855,11.28019689105505],[124.7050883924119,11.280219150250788],[124.70508400589418,11.280223578039907],[124.70479415780633,11.280263712074921],[124.70470937958729,11.280393062262709],[124.70468263857956,11.280553596473583],[124.70465142666725,11.280709622966201],[124.70463362743655,11.280803308018164],[124.70462915653916,11.280830078053663],[124.70468710947416,11.280928117905336],[124.70475400415279,11.28098607534866],[124.70477180335867,11.28098615067372],[124.70484316885816,11.280937035220585],[124.70491900518124,11.280901375098267],[124.70493680435307,11.280905887032489],[124.70497695792159,11.280995051977461],[124.70507506414586,11.28107977067989],[124.70511074677758,11.281097582537026],[124.70516422851948,11.281119906260855],[124.70521771022824,11.28112433563056],[124.70528460449552,11.281168908858133],[124.70530695881037,11.28117784363933],[124.70531134531676,11.281173415763561],[124.70535596957093,11.28111099397849],[124.70539612294436,11.281066395091036],[124.7054496045094,11.280990596011037],[124.70551202774527,11.280905845014365],[124.7055521810461,11.280896960834038],[124.7056235459002,11.280887996628387],[124.70572165138934,11.280892486398734],[124.7057661910759,11.280910304320457],[124.70577066191436,11.280910301846099],[124.70587770890232,11.280977194337439],[124.7059267193387,11.281012903875997],[124.70595793078971,11.281061921836159],[124.70596687244657,11.281070863957142],[124.70602035365785,11.281111007527866],[124.7061006597677,11.28117782950039],[124.70620762199128,11.2812848837681],[124.70628792792685,11.281360652654296],[124.70637709104717,11.281445374750474],[124.70641724394545,11.281463257555213],[124.7064618676277,11.281481063886497],[124.70652429013124,11.28151225501061],[124.70660004062219,11.281570291014704],[124.70663125182962,11.281605925059843],[124.7066669338178,11.28165501418359],[124.70668920341997,11.281681706165102],[124.70672488538422,11.281735231849527],[124.70676056733367,11.281806577789132],[124.70679624926836,11.281953715393175],[124.70680072005348,11.281967096556903],[124.70680519083837,11.28213213522542],[124.70680966162298,11.282292663663876],[124.70682746040484,11.282390713656156],[124.70681851883715,11.28242192293517],[124.70679624926836,11.282466512493226],[124.70675609654647,11.28254682713472],[124.70669814500106,11.282591426125085],[124.70661792380189,11.282658283897169],[124.7066401934167,11.282685049953647],[124.70667140460962,11.282711810865068],[124.70673382696158,11.282765332652605],[124.70679177848304,11.28281434639273],[124.70686761309352,11.28289011746056],[124.70696571716812,11.282988217800519],[124.7070504088161,11.283077452537455],[124.70712624319924,11.28314878674157],[124.70716192498273,11.283188928728471],[124.70714851268286,11.283202320391785],[124.70713071396726,11.283233523960632],[124.7070504088161,11.283318214386874],[124.70691223654282,11.283456440956487],[124.70674723932592,11.283617014973371],[124.70655103056826,11.283813164286318],[124.70639936072415,11.283964795823485],[124.70635482136444,11.284000441189612],[124.70641277314047,11.284143143982153],[124.70656882940347,11.284482073799632],[124.70675609654647,11.28489671693608],[124.70682298962112,11.285048362244206],[124.70689435342413,11.285208878454473],[124.70689882420416,11.285222259996058],[124.70682746040484,11.285217769764499],[124.70682746040484,11.285253485707651],[124.706742768538,11.285605709174245],[124.7066401934167,11.28603825182517],[124.70662678103575,11.286123003170426],[124.70657777099699,11.286461910533552],[124.70627898630326,11.286452970599505],[124.70631913924719,11.287023760118098],[124.70632808086661,11.287157526695662],[124.70634140893912,11.287362662014509],[124.70636376298019,11.28751867925984],[124.70636814943283,11.28758110020783],[124.7063013403605,11.287590055903115],[124.70610951705467,11.287639072925646],[124.70588656621216,11.287697034742054],[124.70577066191436,11.287723831332274],[124.7057751327526,11.287741650287082],[124.7058018734218,11.287830827488047],[124.70582414324726,11.287906622711361],[124.7057751327526,11.287920015599699],[124.70570823886558,11.287942293497276],[124.70568596901022,11.287951244013627],[124.70564581577165,11.28796464258484],[124.7055789217844,11.287986920509978],[124.7055075568934,11.288004764251706],[124.70536938214943,11.288035926837228],[124.7053202870406,11.288049330975303],[124.70520885284975,11.288089436096],[124.70508400589418,11.288138497505859],[124.70507953502015,11.288138500274416],[124.70506612239659,11.288147456519399],[124.70494574611575,11.288183130290397],[124.70491453429862,11.288196449458734],[124.70491006341578,11.288192015221869],[124.70491006341578,11.288187578217759],[124.70488779335444,11.288085012137476],[124.70485211063054,11.288035920222626],[124.70476294593439,11.288044889703144],[124.70459794460756,11.288067194610623],[124.70451763709913,11.28808053280745],[124.70445074223728,11.288089499668777],[124.70435263530324,11.288102837643306],[124.70429021122867,11.288116238759152],[124.70418324662833,11.288129570994426],[124.70407619753834,11.288147425407292],[124.70406725568556,11.288147430902914],[124.7040360435507,11.288102846692452],[124.70397361924711,11.28810729972647],[124.70389339551498,11.28811618954768],[124.70371945063671,11.288138499579954],[124.70357680207769,11.288156353327821],[124.70348763606388,11.288165248549298],[124.70338058611102,11.288178665707612],[124.70330474843601,11.288192000971234],[124.70321111117023,11.288200972819753],[124.70311300282695,11.288214310504713],[124.70301050774901,11.288227713638262],[124.70299709480389,11.288232158912221],[124.70299709480389,11.288236595999718],[124.70300156578583,11.288245541397337],[124.7030461912344,11.288379303563273],[124.70305504883487,11.288406079769485],[124.703068461771,11.288450664360784],[124.70308179034697,11.28848631203111],[124.70310861620881,11.288562096011976],[124.70311747380289,11.288602257501394],[124.70312641575407,11.288615637265245],[124.70312641575407,11.288642407788926],[124.7031308867293,11.28865127924801],[124.70312641575407,11.288664667264166],[124.70308626132451,11.288678066070888],[124.70296141129819,11.28871374298804],[124.70279201989264,11.28877168455116],[124.70260474414694,11.288825200057564],[124.70238617090463,11.288896557381685],[124.70239064191821,11.288909940037653],[124.7023995839447,11.28894114250333],[124.70242185464815,11.288999118764592],[124.70244859635643,11.289083863128083],[124.70247095140589,11.289146265371967],[124.70249322209092,11.289213189963453],[124.7025110217631,11.289266657944035],[124.7025333767964,11.289329060244283],[124.70255117646026,11.289369216752524],[124.70257353148315,11.2894182336185],[124.70259580214173,11.289467335658387],[124.70260027314444,11.28947177005617],[124.70259580214173,11.289476210001219],[124.70256906047905,11.289494038072407],[124.7025110217631,11.289538656542652],[124.70245753837692,11.289578823897232],[124.70239064191821,11.289650133901338],[124.70180206894898,11.289953348860434],[124.70180206894898,11.289989068578235],[124.70129818925956,11.29030114213174],[124.70109311031173,11.290408203953794],[124.70082551993592,11.29055086624958],[124.70056687094691,11.29070247222267],[124.7003439057855,11.290867453827596],[124.70026814980312,11.290782788229647],[124.7002414074193,11.290791668381146],[124.7001967805206,11.290813945646796],[124.70015223795976,11.290840723017093],[124.7000629840471,11.29088535158899],[124.70003624159973,11.290903180439225],[124.70001844141723,11.290929878454723],[124.69994707192826,11.290965547338825],[124.6997330474687,11.291068105637592],[124.69956803652587,11.291108310770666],[124.69944318141063,11.291121655891649],[124.6994031096293,11.291117221062201],[124.69926931192572,11.291108236749274],[124.69920688417466,11.29111720190485],[124.69875647504917,11.291197493943232],[124.6987386746028,11.2914025771813],[124.69873420340006,11.29151854511831],[124.6987386746028,11.291545240972193],[124.69864056117615,11.291482848369993],[124.69833736214345,11.291366885294016],[124.6978780903509,11.291201927535782],[124.69780671909253,11.291184051286484],[124.69781566159386,11.29107702896679],[124.69782004848098,11.291014617187818],[124.6977353477752,11.290943266447547],[124.69755253232323,11.290903152153257],[124.69732955937675,11.290916522400547],[124.69710219893115,11.290898673690199],[124.69691043954444,11.2908496150512],[124.69677663797795,11.290956669140819],[124.6966785223217,11.291005729619581],[124.69661609269735,11.290943324278041],[124.69659382049613,11.29087195677636],[124.69654927607642,11.290787205154237],[124.69656260565898,11.290430508160437],[124.69653139081056,11.29031454970043],[124.69633524319387,11.290082657080548],[124.6963307718667,11.290051449551978],[124.69620591207001,11.289788411557549],[124.69619696940198,11.28970809888863]]]}",0.9679
